Дата,Ваксина,Пол,Възрастова група,Брой заразени
2021/10/28,MOD,Мъж,50 - 59,4
2021/10/28,MOD,Жена,70 - 79,2
2021/10/28,JANSS,Жена,30 - 39,13
2021/10/28,MOD,Мъж,60 - 69,3
2021/10/28,AZ,Жена,60 - 69,13
2021/10/28,AZ,Жена,20 - 29,1
2021/10/28,COM,Жена,30 - 39,19
2021/10/28,COM,Мъж,80 - 89,9
2021/10/28,AZ,Мъж,80 - 89,7
2021/10/28,COM,Жена,40 - 49,37
2021/10/28,AZ,Мъж,20 - 29,4
2021/10/28,AZ,Жена,17 - 19,1
2021/10/28,AZ,Жена,50 - 59,14
2021/10/28,AZ,Мъж,70 - 79,20
2021/10/28,AZ,Мъж,60 - 69,17
2021/10/28,AZ - COM,Жена,40 - 49,1
2021/10/28,AZ,Жена,80 - 89,5
2021/10/28,COM,Жена,50 - 59,47
2021/10/28,AZ,Мъж,50 - 59,15
2021/10/28,COM,Мъж,30 - 39,23
2021/10/28,AZ,Мъж,17 - 19,2
2021/10/28,MOD,Жена,80 - 89,1
2021/10/28,COM,Мъж,40 - 49,28
2021/10/28,AZ,Жена,40 - 49,3
2021/10/28,COM,Мъж,90+,2
2021/10/28,COM,Мъж,70 - 79,24
2021/10/28,AZ,Мъж,40 - 49,12
2021/10/28,COM,Мъж,60 - 69,36
2021/10/28,MOD,Мъж,30 - 39,3
2021/10/28,COM,Жена,20 - 29,10
2021/10/28,COM,Мъж,20 - 29,4
2021/10/28,COM,Жена,60 - 69,40
2021/10/28,AZ,Мъж,30 - 39,3
2021/10/28,AZ,Жена,70 - 79,26
2021/10/28,COM,Мъж,50 - 59,27
2021/10/29,AZ,Жена,30 - 39,2
2021/10/29,AZ,Жена,70 - 79,19
2021/10/29,AZ,Жена,20 - 29,4
2021/10/29,MOD,Жена,80 - 89,3
2021/10/29,AZ,Мъж,80 - 89,6
2021/10/29,COM,Мъж,40 - 49,27
2021/10/29,COM,Мъж,60 - 69,46
2021/10/29,AZ,Мъж,30 - 39,5
2021/10/29,COM,Жена,80 - 89,8
2021/10/29,AZ,Мъж,70 - 79,14
2021/10/29,AZ,Мъж,50 - 59,18
2021/10/29,AZ,Жена,50 - 59,21
2021/10/29,COM,Жена,70 - 79,27
2021/10/29,COM,Жена,20 - 29,10
2021/10/29,COM,Мъж,20 - 29,10
2021/10/29,COM,Мъж,12 - 14,1
2021/10/29,COM,Мъж,80 - 89,8
2021/10/29,AZ,Жена,40 - 49,13
2021/10/29,AZ,Мъж,40 - 49,23
2021/10/29,COM,Жена,17 - 19,1
2021/10/29,AZ,Жена,60 - 69,22
2021/10/29,COM,Жена,15 - 16,1
2021/10/29,COM,Жена,60 - 69,49
2021/10/29,COM,Жена,50 - 59,39
2021/10/29,JANSS,Жена,70 - 79,5
2021/10/29,COM,Жена,90+,1
2021/10/29,COM,Мъж,70 - 79,32
2021/10/29,MOD,Мъж,30 - 39,2
2021/10/29,JANSS,Жена,30 - 39,6
2021/10/29,MOD,Мъж,80 - 89,1
2021/10/29,COM,Жена,40 - 49,32
2021/10/29,MOD,Мъж,20 - 29,1
2021/10/29,JANSS,Жена,20 - 29,5
2021/10/29,JANSS,Жена,40 - 49,14
2021/10/29,JANSS,Мъж,70 - 79,2
2021/10/29,JANSS,Мъж,20 - 29,2
2021/10/29,JANSS,Мъж,30 - 39,3
2021/10/29,MOD,Жена,50 - 59,8
2021/10/29,JANSS,Жена,17 - 19,1
2021/10/29,JANSS,Мъж,40 - 49,20
2021/10/29,JANSS,Жена,80 - 89,1
2021/10/29,MOD,Мъж,70 - 79,6
2021/10/29,MOD,Мъж,60 - 69,4
2021/10/29,COM,Жена,30 - 39,17
2021/10/29,JANSS,Жена,50 - 59,7
2021/10/29,MOD,Мъж,50 - 59,1
2021/10/29,JANSS,Мъж,60 - 69,8
2021/10/29,COM,Мъж,30 - 39,19
2021/10/29,AZ,Мъж,60 - 69,22
2021/10/29,JANSS,Мъж,50 - 59,13
2021/10/29,COM,Мъж,50 - 59,37
2021/10/29,MOD,Жена,40 - 49,7
2021/10/29,MOD,Жена,20 - 29,3
2021/10/29,JANSS,Мъж,80 - 89,1
2021/10/29,MOD,Жена,60 - 69,4
2021/10/29,JANSS,Жена,60 - 69,4
2021/10/29,MOD,Жена,30 - 39,4
2021/10/29,MOD,Жена,70 - 79,6
2021/10/29,MOD,Мъж,40 - 49,6
2021/10/29,COM - MOD,Мъж,50 - 59,1
2021/10/30,COM,Жена,17 - 19,1
2021/10/30,JANSS,Мъж,70 - 79,1
2021/10/30,COM,Жена,70 - 79,17
2021/10/30,COM,Жена,50 - 59,20
2021/10/30,AZ,Мъж,80 - 89,5
2021/10/30,JANSS,Мъж,17 - 19,2
2021/10/30,JANSS,Мъж,80 - 89,1
2021/10/30,JANSS,Жена,60 - 69,9
2021/10/30,COM,Жена,80 - 89,2
2021/10/30,MOD,Жена,60 - 69,5
2021/10/30,JANSS,Жена,30 - 39,3
2021/10/30,MOD,Мъж,40 - 49,2
2021/10/30,JANSS,Мъж,60 - 69,3
2021/10/30,JANSS,Жена,40 - 49,6
2021/10/30,JANSS,Мъж,40 - 49,7
2021/10/30,JANSS,Мъж,50 - 59,4
2021/10/30,MOD,Мъж,60 - 69,5
2021/10/30,MOD,Жена,30 - 39,1
2021/10/30,MOD,Мъж,80 - 89,2
2021/10/30,MOD,Мъж,50 - 59,4
2021/10/30,COM,Мъж,60 - 69,20
2021/10/30,AZ,Жена,60 - 69,14
2021/10/30,COM,Жена,60 - 69,16
2021/10/30,COM,Мъж,50 - 59,17
2021/10/30,JANSS,Мъж,30 - 39,1
2021/10/30,MOD,Жена,40 - 49,7
2021/10/30,AZ,Мъж,20 - 29,1
2021/10/30,AZ,Жена,40 - 49,8
2021/10/30,AZ,Мъж,50 - 59,10
2021/10/30,AZ,Мъж,40 - 49,10
2021/10/30,AZ,Мъж,60 - 69,10
2021/10/30,COM,Мъж,70 - 79,15
2021/10/30,JANSS,Мъж,20 - 29,6
2021/10/30,AZ,Мъж,70 - 79,7
2021/10/30,COM,Мъж,40 - 49,7
2021/10/30,AZ,Жена,20 - 29,3
2021/10/30,JANSS,Жена,50 - 59,8
2021/10/30,MOD,Мъж,70 - 79,2
2021/10/30,JANSS,Жена,20 - 29,4
2021/10/30,AZ,Мъж,30 - 39,5
2021/10/30,AZ,Жена,30 - 39,2
2021/10/30,COM,Жена,20 - 29,8
2021/10/30,MOD,Жена,50 - 59,8
2021/10/30,COM,Мъж,20 - 29,5
2021/10/30,COM,Мъж,80 - 89,9
2021/10/30,AZ,Жена,50 - 59,12
2021/10/30,AZ,Жена,70 - 79,12
2021/10/30,COM,Жена,40 - 49,27
2021/10/30,MOD,Жена,70 - 79,3
2021/10/30,AZ,Жена,80 - 89,2
2021/10/30,COM,Жена,30 - 39,17
2021/10/30,COM,Мъж,30 - 39,9
2021/10/31,JANSS,Мъж,20 - 29,3
2021/10/31,JANSS,Мъж,70 - 79,2
2021/10/31,MOD,Мъж,20 - 29,2
2021/10/31,JANSS,Мъж,40 - 49,2
2021/10/31,MOD,Жена,60 - 69,1
2021/10/31,MOD,Жена,40 - 49,2
2021/10/31,JANSS,Мъж,30 - 39,2
2021/10/31,JANSS,Жена,30 - 39,1
2021/10/31,JANSS,Жена,40 - 49,2
2021/10/31,COM,Жена,70 - 79,9
2021/10/31,JANSS,Жена,50 - 59,4
2021/10/31,MOD,Жена,30 - 39,1
2021/10/31,MOD,Мъж,40 - 49,2
2021/10/31,COM,Жена,60 - 69,16
2021/10/31,AZ,Жена,70 - 79,9
2021/10/31,MOD,Мъж,50 - 59,1
2021/10/31,JANSS,Жена,70 - 79,1
2021/10/31,MOD,Мъж,60 - 69,5
2021/10/31,MOD,Мъж,70 - 79,3
2021/10/31,JANSS,Мъж,60 - 69,1
2021/10/31,JANSS,Мъж,50 - 59,4
2021/10/31,COM,Жена,50 - 59,11
2021/10/31,JANSS,Мъж,17 - 19,1
2021/10/31,AZ,Мъж,70 - 79,2
2021/10/31,COM,Мъж,30 - 39,1
2021/10/31,COM,Мъж,40 - 49,3
2021/10/31,AZ,Мъж,80 - 89,2
2021/10/31,AZ,Мъж,40 - 49,5
2021/10/31,COM,Мъж,60 - 69,9
2021/10/31,COM,Мъж,17 - 19,1
2021/10/31,AZ,Жена,60 - 69,5
2021/10/31,AZ,Жена,50 - 59,6
2021/10/31,COM,Мъж,50 - 59,11
2021/10/31,AZ,Мъж,30 - 39,3
2021/10/31,AZ,Жена,80 - 89,1
2021/10/31,AZ,Мъж,50 - 59,7
2021/10/31,COM,Жена,40 - 49,10
2021/10/31,COM,Мъж,80 - 89,2
2021/10/31,AZ,Мъж,60 - 69,7
2021/10/31,COM,Мъж,70 - 79,8
2021/10/31,AZ - COM,Мъж,20 - 29,1
2021/10/31,COM,Мъж,20 - 29,2
2021/10/31,AZ,Жена,40 - 49,3
2021/10/31,MOD,Жена,80 - 89,1
2021/10/31,COM,Мъж,90+,1
2021/10/31,COM,Жена,30 - 39,5
2021/10/31,AZ,Мъж,20 - 29,1
2021/11/01,COM,Мъж,90+,1
2021/11/01,COM,Мъж,80 - 89,20
2021/11/01,COM,Жена,30 - 39,28
2021/11/01,COM,Жена,60 - 69,52
2021/11/01,JANSS,Жена,40 - 49,22
2021/11/01,COM,Жена,70 - 79,35
2021/11/01,MOD,Мъж,40 - 49,11
2021/11/01,COM,Мъж,70 - 79,28
2021/11/01,COM,Мъж,60 - 69,45
2021/11/01,AZ,Жена,50 - 59,16
2021/11/01,AZ,Жена,60 - 69,19
2021/11/01,MOD,Жена,60 - 69,5
2021/11/01,COM,Мъж,30 - 39,30
2021/11/01,AZ,Жена,90+,1
2021/11/01,AZ,Мъж,80 - 89,4
2021/11/01,MOD,Мъж,20 - 29,2
2021/11/01,AZ,Мъж,70 - 79,16
2021/11/01,AZ,Мъж,60 - 69,15
2021/11/01,MOD,Мъж,80 - 89,2
2021/11/01,COM,Мъж,40 - 49,37
2021/11/01,COM,Жена,17 - 19,2
2021/11/01,AZ,Жена,80 - 89,4
2021/11/01,AZ,Жена,20 - 29,2
2021/11/01,AZ,Жена,40 - 49,17
2021/11/01,AZ,Жена,30 - 39,19
2021/11/01,COM,Жена,50 - 59,49
2021/11/01,AZ,Мъж,50 - 59,15
2021/11/01,AZ - COM,Жена,70 - 79,1
2021/11/01,COM,Мъж,50 - 59,44
2021/11/01,AZ - JANSS,Мъж,40 - 49,1
2021/11/01,MOD,Мъж,50 - 59,8
2021/11/01,MOD,Жена,40 - 49,11
2021/11/01,COM,Жена,40 - 49,34
2021/11/01,JANSS,Жена,70 - 79,5
2021/11/01,MOD,Мъж,70 - 79,4
2021/11/01,AZ,Жена,70 - 79,21
2021/11/01,COM,Мъж,20 - 29,9
2021/11/01,AZ,Мъж,30 - 39,12
2021/11/01,MOD,Жена,50 - 59,8
2021/11/01,JANSS,Мъж,70 - 79,3
2021/11/01,MOD,Жена,30 - 39,13
2021/11/01,COM,Жена,80 - 89,5
2021/11/01,JANSS,Мъж,20 - 29,6
2021/11/01,JANSS,Мъж,30 - 39,7
2021/11/01,MOD,Мъж,30 - 39,4
2021/11/01,MOD,Жена,20 - 29,1
2021/11/01,JANSS,Мъж,60 - 69,5
2021/11/01,JANSS,Жена,17 - 19,1
2021/11/01,JANSS,Жена,80 - 89,2
2021/11/01,COM,Жена,20 - 29,11
2021/11/01,JANSS,Жена,30 - 39,21
2021/11/01,JANSS,Жена,20 - 29,3
2021/11/01,JANSS,Жена,50 - 59,12
2021/11/01,JANSS,Жена,60 - 69,9
2021/11/01,JANSS,Мъж,50 - 59,11
2021/11/01,JANSS,Мъж,40 - 49,20
2021/11/01,MOD,Мъж,60 - 69,5
2021/11/01,MOD,Жена,80 - 89,2
2021/11/01,MOD,Жена,70 - 79,6
2021/11/01,AZ,Мъж,40 - 49,15
2021/11/02,COM,Жена,50 - 59,46
2021/11/02,MOD,Мъж,20 - 29,2
2021/11/02,JANSS,Мъж,50 - 59,17
2021/11/02,MOD,Жена,40 - 49,9
2021/11/02,COM,Мъж,20 - 29,7
2021/11/02,JANSS,Жена,60 - 69,6
2021/11/02,MOD,Жена,60 - 69,8
2021/11/02,MOD,Жена,30 - 39,5
2021/11/02,MOD,Мъж,70 - 79,7
2021/11/02,MOD,Жена,50 - 59,6
2021/11/02,JANSS,Жена,50 - 59,14
2021/11/02,COM,Жена,80 - 89,17
2021/11/02,AZ,Мъж,70 - 79,13
2021/11/02,COM,Мъж,70 - 79,36
2021/11/02,JANSS,Мъж,20 - 29,3
2021/11/02,JANSS,Мъж,30 - 39,7
2021/11/02,COM,Жена,90+,2
2021/11/02,COM,Мъж,90+,2
2021/11/02,JANSS,Жена,30 - 39,15
2021/11/02,MOD,Мъж,80 - 89,1
2021/11/02,JANSS,Жена,40 - 49,12
2021/11/02,COM,Жена,70 - 79,34
2021/11/02,COM,Жена,60 - 69,62
2021/11/02,JANSS,Жена,20 - 29,5
2021/11/02,JANSS,Мъж,60 - 69,10
2021/11/02,JANSS,Мъж,40 - 49,18
2021/11/02,JANSS,Мъж,70 - 79,2
2021/11/02,COM,Мъж,80 - 89,10
2021/11/02,MOD,Жена,20 - 29,1
2021/11/02,AZ - COM,Мъж,30 - 39,1
2021/11/02,AZ,Жена,50 - 59,12
2021/11/02,MOD,Мъж,50 - 59,2
2021/11/02,COM,Мъж,60 - 69,46
2021/11/02,COM,Жена,20 - 29,10
2021/11/02,JANSS,Жена,70 - 79,3
2021/11/02,COM,Жена,30 - 39,29
2021/11/02,COM,Мъж,40 - 49,29
2021/11/02,AZ,Мъж,80 - 89,3
2021/11/02,COM,Жена,40 - 49,52
2021/11/02,AZ - COM,Жена,40 - 49,1
2021/11/02,MOD,Мъж,60 - 69,8
2021/11/02,COM,Мъж,30 - 39,22
2021/11/02,AZ,Жена,70 - 79,15
2021/11/02,AZ,Мъж,40 - 49,17
2021/11/02,AZ,Мъж,20 - 29,2
2021/11/02,AZ,Жена,80 - 89,4
2021/11/02,AZ,Жена,60 - 69,27
2021/11/02,MOD,Мъж,40 - 49,4
2021/11/02,COM,Мъж,50 - 59,36
2021/11/02,AZ - COM,Мъж,70 - 79,1
2021/11/02,AZ,Жена,30 - 39,15
2021/11/02,COM,Жена,17 - 19,1
2021/11/02,AZ,Мъж,60 - 69,22
2021/11/02,AZ,Мъж,30 - 39,12
2021/11/02,AZ,Жена,20 - 29,1
2021/11/02,MOD,Жена,70 - 79,5
2021/11/02,AZ,Мъж,50 - 59,17
2021/11/02,AZ,Жена,40 - 49,17
2021/11/03,AZ,Жена,40 - 49,13
2021/11/03,JANSS,Жена,70 - 79,2
2021/11/03,AZ,Жена,70 - 79,20
2021/11/03,COM,Мъж,60 - 69,45
2021/11/03,MOD,Жена,80 - 89,1
2021/11/03,AZ,Мъж,50 - 59,14
2021/11/03,AZ,Жена,30 - 39,9
2021/11/03,AZ,Мъж,40 - 49,13
2021/11/03,AZ,Жена,20 - 29,5
2021/11/03,COM,Жена,40 - 49,40
2021/11/03,AZ,Жена,80 - 89,4
2021/11/03,COM,Жена,20 - 29,5
2021/11/03,COM,Мъж,70 - 79,23
2021/11/03,AZ,Жена,50 - 59,17
2021/11/03,JANSS,Жена,17 - 19,1
2021/11/03,COM,Мъж,30 - 39,19
2021/11/03,COM,Мъж,50 - 59,24
2021/11/03,AZ,Мъж,30 - 39,10
2021/11/03,MOD,Мъж,20 - 29,1
2021/11/03,COM,Жена,50 - 59,46
2021/11/03,AZ - MOD,Мъж,60 - 69,1
2021/11/03,AZ,Мъж,90+,1
2021/11/03,AZ,Жена,90+,2
2021/11/03,COM,Жена,60 - 69,50
2021/11/03,COM,Мъж,40 - 49,24
2021/11/03,COM,Мъж,20 - 29,5
2021/11/03,COM,Мъж,80 - 89,14
2021/11/03,AZ,Мъж,60 - 69,20
2021/11/03,AZ,Жена,60 - 69,22
2021/11/03,COM,Жена,30 - 39,27
2021/11/03,JANSS,Мъж,30 - 39,4
2021/11/03,AZ,Мъж,80 - 89,3
2021/11/03,MOD,Жена,30 - 39,1
2021/11/03,JANSS,Жена,40 - 49,10
2021/11/03,MOD,Мъж,30 - 39,3
2021/11/03,JANSS,Жена,20 - 29,3
2021/11/03,AZ - COM,Жена,60 - 69,1
2021/11/03,AZ - COM,Мъж,70 - 79,1
2021/11/03,JANSS,Мъж,40 - 49,11
2021/11/03,JANSS,Жена,60 - 69,2
2021/11/03,JANSS,Мъж,20 - 29,10
2021/11/03,JANSS,Мъж,60 - 69,5
2021/11/03,JANSS,Жена,50 - 59,15
2021/11/03,MOD,Жена,60 - 69,7
2021/11/03,JANSS,Жена,30 - 39,9
2021/11/03,MOD,Мъж,50 - 59,7
2021/11/03,JANSS,Мъж,17 - 19,1
2021/11/03,AZ,Мъж,70 - 79,20
2021/11/03,MOD,Мъж,40 - 49,7
2021/11/03,COM,Жена,80 - 89,4
2021/11/03,MOD,Жена,50 - 59,8
2021/11/03,MOD,Жена,20 - 29,2
2021/11/03,JANSS,Мъж,70 - 79,3
2021/11/03,MOD,Жена,70 - 79,7
2021/11/03,MOD,Мъж,60 - 69,4
2021/11/03,COM,Жена,70 - 79,39
2021/11/03,MOD,Жена,40 - 49,11
2021/11/03,AZ - COM,Мъж,60 - 69,2
2021/11/03,JANSS,Мъж,50 - 59,8
2021/11/03,MOD,Мъж,80 - 89,1
2021/11/03,MOD,Мъж,70 - 79,2
2021/11/04,COM,Мъж,30 - 39,16
2021/11/04,COM,Мъж,40 - 49,19
2021/11/04,JANSS,Жена,60 - 69,5
2021/11/04,COM,Мъж,20 - 29,3
2021/11/04,COM,Жена,20 - 29,9
2021/11/04,COM,Мъж,50 - 59,40
2021/11/04,COM,Мъж,60 - 69,41
2021/11/04,JANSS,Мъж,50 - 59,11
2021/11/04,COM,Жена,30 - 39,21
2021/11/04,COM,Мъж,70 - 79,17
2021/11/04,AZ,Жена,60 - 69,29
2021/11/04,AZ - COM,Жена,60 - 69,1
2021/11/04,COM,Жена,50 - 59,48
2021/11/04,AZ,Жена,70 - 79,13
2021/11/04,AZ,Жена,30 - 39,7
2021/11/04,AZ,Жена,40 - 49,15
2021/11/04,COM,Жена,17 - 19,1
2021/11/04,MOD,Жена,70 - 79,3
2021/11/04,AZ,Жена,90+,1
2021/11/04,AZ,Жена,20 - 29,1
2021/11/04,AZ,Жена,50 - 59,12
2021/11/04,AZ,Мъж,70 - 79,26
2021/11/04,AZ - COM,Мъж,70 - 79,1
2021/11/04,AZ,Мъж,30 - 39,6
2021/11/04,COM,Жена,40 - 49,32
2021/11/04,AZ,Мъж,50 - 59,14
2021/11/04,AZ,Мъж,80 - 89,3
2021/11/04,AZ,Мъж,40 - 49,16
2021/11/04,AZ,Мъж,60 - 69,22
2021/11/04,COM,Мъж,80 - 89,15
2021/11/04,JANSS,Жена,70 - 79,2
2021/11/04,MOD,Мъж,40 - 49,4
2021/11/04,COM,Жена,70 - 79,26
2021/11/04,COM,Жена,80 - 89,13
2021/11/04,MOD,Жена,50 - 59,8
2021/11/04,MOD,Жена,40 - 49,8
2021/11/04,MOD,Мъж,60 - 69,5
2021/11/04,MOD,Жена,60 - 69,10
2021/11/04,MOD,Жена,30 - 39,3
2021/11/04,MOD,Мъж,30 - 39,3
2021/11/04,MOD,Мъж,50 - 59,4
2021/11/04,MOD,Мъж,70 - 79,3
2021/11/04,JANSS,Мъж,60 - 69,7
2021/11/04,MOD,Жена,20 - 29,1
2021/11/04,MOD,Мъж,80 - 89,1
2021/11/04,JANSS,Мъж,90+,1
2021/11/04,COM,Жена,60 - 69,39
2021/11/04,JANSS,Жена,30 - 39,8
2021/11/04,MOD,Жена,80 - 89,2
2021/11/04,JANSS,Мъж,70 - 79,4
2021/11/04,JANSS,Мъж,20 - 29,2
2021/11/04,JANSS,Жена,50 - 59,6
2021/11/04,JANSS,Мъж,30 - 39,5
2021/11/04,AZ,Мъж,20 - 29,2
2021/11/04,JANSS,Жена,40 - 49,8
2021/11/04,JANSS,Мъж,40 - 49,16
2021/11/04,JANSS,Жена,20 - 29,8
2021/11/04,JANSS,Мъж,80 - 89,1
2021/11/05,JANSS,Мъж,20 - 29,5
2021/11/05,COM - MOD,Мъж,20 - 29,1
2021/11/05,JANSS,Жена,20 - 29,8
2021/11/05,JANSS,Жена,70 - 79,2
2021/11/05,COM,Мъж,30 - 39,26
2021/11/05,JANSS,Жена,40 - 49,17
2021/11/05,MOD,Жена,30 - 39,2
2021/11/05,JANSS,Мъж,50 - 59,11
2021/11/05,MOD,Мъж,60 - 69,4
2021/11/05,AZ,Жена,80 - 89,3
2021/11/05,MOD,Жена,40 - 49,4
2021/11/05,JANSS,Мъж,70 - 79,3
2021/11/05,MOD,Жена,50 - 59,7
2021/11/05,COM,Мъж,50 - 59,19
2021/11/05,MOD,Мъж,30 - 39,4
2021/11/05,MOD,Жена,60 - 69,10
2021/11/05,JANSS,Мъж,60 - 69,8
2021/11/05,COM,Жена,60 - 69,40
2021/11/05,COM,Жена,17 - 19,1
2021/11/05,COM,Жена,80 - 89,4
2021/11/05,MOD,Мъж,70 - 79,7
2021/11/05,COM,Жена,70 - 79,44
2021/11/05,COM,Мъж,90+,1
2021/11/05,MOD,Мъж,80 - 89,3
2021/11/05,JANSS,Мъж,30 - 39,5
2021/11/05,JANSS,Жена,17 - 19,1
2021/11/05,JANSS,Жена,80 - 89,1
2021/11/05,AZ,Жена,50 - 59,15
2021/11/05,COM,Жена,50 - 59,52
2021/11/05,COM,Жена,20 - 29,9
2021/11/05,AZ,Мъж,60 - 69,19
2021/11/05,AZ,Жена,60 - 69,24
2021/11/05,MOD,Жена,70 - 79,8
2021/11/05,MOD,Мъж,20 - 29,1
2021/11/05,AZ,Мъж,30 - 39,10
2021/11/05,AZ,Жена,40 - 49,11
2021/11/05,AZ,Мъж,80 - 89,7
2021/11/05,AZ,Мъж,70 - 79,17
2021/11/05,COM,Жена,40 - 49,37
2021/11/05,AZ,Мъж,50 - 59,22
2021/11/05,AZ,Мъж,40 - 49,15
2021/11/05,COM,Мъж,17 - 19,2
2021/11/05,AZ,Жена,20 - 29,1
2021/11/05,COM,Мъж,20 - 29,7
2021/11/05,AZ,Жена,70 - 79,21
2021/11/05,COM,Мъж,80 - 89,10
2021/11/05,JANSS,Мъж,40 - 49,18
2021/11/05,AZ,Мъж,20 - 29,2
2021/11/05,AZ,Жена,30 - 39,8
2021/11/05,COM,Жена,30 - 39,26
2021/11/05,MOD,Мъж,50 - 59,6
2021/11/05,JANSS,Жена,30 - 39,9
2021/11/05,JANSS,Жена,60 - 69,9
2021/11/05,COM,Мъж,40 - 49,34
2021/11/05,COM,Мъж,60 - 69,37
2021/11/05,COM,Мъж,70 - 79,27
2021/11/05,JANSS,Жена,50 - 59,10
2021/11/06,JANSS,Жена,40 - 49,8
2021/11/06,JANSS,Жена,50 - 59,5
2021/11/06,MOD,Мъж,80 - 89,1
2021/11/06,JANSS,Мъж,80 - 89,1
2021/11/06,JANSS,Жена,17 - 19,1
2021/11/06,AZ,Мъж,40 - 49,8
2021/11/06,MOD,Жена,20 - 29,1
2021/11/06,JANSS,Жена,20 - 29,6
2021/11/06,COM,Жена,60 - 69,16
2021/11/06,JANSS,Мъж,20 - 29,5
2021/11/06,JANSS,Мъж,60 - 69,9
2021/11/06,MOD,Жена,60 - 69,1
2021/11/06,MOD,Мъж,50 - 59,6
2021/11/06,MOD,Жена,40 - 49,4
2021/11/06,MOD,Мъж,30 - 39,2
2021/11/06,JANSS,Жена,30 - 39,5
2021/11/06,MOD,Мъж,70 - 79,2
2021/11/06,AZ,Жена,30 - 39,1
2021/11/06,MOD,Мъж,60 - 69,5
2021/11/06,JANSS,Жена,60 - 69,1
2021/11/06,COM,Мъж,80 - 89,7
2021/11/06,COM,Мъж,60 - 69,14
2021/11/06,AZ,Жена,70 - 79,12
2021/11/06,MOD,Жена,30 - 39,1
2021/11/06,COM,Мъж,70 - 79,17
2021/11/06,MOD,Мъж,20 - 29,2
2021/11/06,COM,Мъж,20 - 29,5
2021/11/06,AZ,Жена,80 - 89,2
2021/11/06,JANSS,Мъж,50 - 59,10
2021/11/06,AZ,Жена,20 - 29,1
2021/11/06,AZ,Мъж,30 - 39,7
2021/11/06,MOD,Мъж,40 - 49,5
2021/11/06,COM,Жена,30 - 39,13
2021/11/06,AZ,Мъж,80 - 89,4
2021/11/06,COM,Мъж,50 - 59,20
2021/11/06,JANSS,Мъж,40 - 49,5
2021/11/06,AZ,Жена,50 - 59,6
2021/11/06,AZ,Жена,40 - 49,9
2021/11/06,AZ,Жена,60 - 69,13
2021/11/06,AZ,Мъж,70 - 79,5
2021/11/06,AZ,Мъж,50 - 59,10
2021/11/06,COM,Мъж,30 - 39,12
2021/11/06,COM,Жена,70 - 79,20
2021/11/06,JANSS,Мъж,30 - 39,7
2021/11/06,COM,Жена,20 - 29,7
2021/11/06,AZ,Мъж,60 - 69,14
2021/11/06,COM,Мъж,40 - 49,12
2021/11/06,COM,Жена,40 - 49,21
2021/11/06,MOD,Жена,70 - 79,6
2021/11/06,COM,Жена,50 - 59,17
2021/11/06,JANSS,Мъж,70 - 79,3
2021/11/06,COM,Жена,80 - 89,5
2021/11/06,AZ,Мъж,20 - 29,1
2021/11/06,MOD,Жена,50 - 59,4
2021/11/07,AZ,Жена,80 - 89,3
2021/11/07,JANSS,Жена,20 - 29,2
2021/11/07,COM,Мъж,60 - 69,5
2021/11/07,COM,Мъж,80 - 89,4
2021/11/07,AZ,Жена,60 - 69,6
2021/11/07,JANSS,Жена,30 - 39,2
2021/11/07,COM,Жена,80 - 89,1
2021/11/07,JANSS,Мъж,20 - 29,3
2021/11/07,MOD,Мъж,40 - 49,2
2021/11/07,COM,Жена,20 - 29,4
2021/11/07,JANSS,Мъж,40 - 49,3
2021/11/07,COM,Мъж,40 - 49,7
2021/11/07,COM,Мъж,20 - 29,3
2021/11/07,AZ - COM,Жена,40 - 49,1
2021/11/07,AZ,Жена,30 - 39,4
2021/11/07,AZ,Мъж,30 - 39,6
2021/11/07,COM,Жена,70 - 79,6
2021/11/07,MOD,Жена,70 - 79,1
2021/11/07,JANSS,Мъж,30 - 39,7
2021/11/07,COM,Мъж,50 - 59,7
2021/11/07,JANSS,Мъж,60 - 69,1
2021/11/07,AZ,Жена,20 - 29,1
2021/11/07,AZ,Жена,50 - 59,2
2021/11/07,COM,Мъж,30 - 39,4
2021/11/07,COM,Жена,40 - 49,9
2021/11/07,MOD,Жена,40 - 49,1
2021/11/07,COM,Мъж,70 - 79,5
2021/11/07,AZ,Жена,70 - 79,5
2021/11/07,MOD,Мъж,30 - 39,1
2021/11/07,COM,Жена,30 - 39,7
2021/11/07,MOD,Жена,60 - 69,2
2021/11/07,AZ,Мъж,50 - 59,3
2021/11/07,COM,Жена,50 - 59,7
2021/11/07,AZ,Мъж,40 - 49,4
2021/11/07,JANSS,Мъж,70 - 79,2
2021/11/07,MOD,Жена,30 - 39,2
2021/11/07,JANSS,Жена,70 - 79,2
2021/11/07,JANSS,Жена,50 - 59,4
2021/11/07,JANSS,Жена,40 - 49,5
2021/11/07,AZ,Мъж,80 - 89,2
2021/11/07,AZ,Мъж,60 - 69,8
2021/11/07,JANSS,Жена,60 - 69,2
2021/11/07,JANSS,Мъж,50 - 59,4
2021/11/07,AZ,Мъж,70 - 79,4
2021/11/07,COM,Жена,60 - 69,11
2021/11/07,MOD,Мъж,50 - 59,1
2021/11/08,JANSS,Мъж,70 - 79,5
2021/11/08,COM,Жена,60 - 69,51
2021/11/08,COM,Мъж,70 - 79,34
2021/11/08,AZ,Мъж,20 - 29,1
2021/11/08,JANSS,Мъж,50 - 59,22
2021/11/08,JANSS,Жена,20 - 29,13
2021/11/08,AZ,Мъж,30 - 39,11
