,date,province,total_cases,new_cases
2033,2020-08-29,Pazardzhik,674,8.0
2034,2020-08-30,Pazardzhik,683,9.0
2035,2020-08-31,Pazardzhik,687,4.0
2036,2020-09-01,Pazardzhik,692,5.0
2037,2020-09-02,Pazardzhik,704,12.0
2038,2020-09-03,Pazardzhik,707,3.0
2039,2020-09-04,Pazardzhik,713,6.0
2040,2020-09-05,Pazardzhik,722,9.0
2041,2020-09-06,Pazardzhik,726,4.0
2042,2020-09-07,Pazardzhik,732,6.0
2043,2020-09-08,Pazardzhik,736,4.0
2044,2020-09-09,Pazardzhik,739,3.0
2045,2020-09-10,Pazardzhik,741,2.0
2046,2020-09-11,Pazardzhik,748,7.0
2047,2020-09-12,Pazardzhik,753,5.0
2048,2020-09-13,Pazardzhik,760,7.0
2049,2020-09-14,Pazardzhik,763,3.0
2050,2020-09-15,Pazardzhik,763,0.0
2051,2020-09-16,Pazardzhik,767,4.0
2052,2020-09-17,Pazardzhik,774,7.0
2053,2020-09-18,Pazardzhik,781,7.0
2054,2020-09-19,Pazardzhik,788,7.0
2055,2020-09-20,Pazardzhik,790,2.0
2056,2020-09-21,Pazardzhik,793,3.0
2057,2020-09-22,Pazardzhik,795,2.0
2058,2020-09-23,Pazardzhik,796,1.0
2059,2020-09-24,Pazardzhik,803,7.0
2060,2020-09-25,Pazardzhik,811,8.0
2061,2020-09-26,Pazardzhik,818,7.0
2062,2020-09-27,Pazardzhik,840,22.0
2063,2020-09-28,Pazardzhik,844,4.0
2064,2020-09-29,Pazardzhik,846,2.0
2065,2020-09-30,Pazardzhik,858,12.0
2066,2020-10-01,Pazardzhik,867,9.0
2067,2020-10-02,Pazardzhik,874,7.0
2068,2020-10-03,Pazardzhik,879,5.0
2069,2020-10-04,Pazardzhik,882,3.0
2070,2020-10-05,Pazardzhik,882,0.0
2071,2020-10-06,Pazardzhik,891,9.0
2072,2020-10-07,Pazardzhik,901,10.0
2073,2020-10-08,Pazardzhik,913,12.0
2074,2020-10-09,Pazardzhik,923,10.0
2075,2020-10-10,Pazardzhik,938,15.0
2076,2020-10-11,Pazardzhik,944,6.0
2077,2020-10-12,Pazardzhik,945,1.0
2078,2020-10-13,Pazardzhik,953,8.0
2079,2020-10-14,Pazardzhik,969,16.0
2080,2020-10-15,Pazardzhik,984,15.0
2081,2020-10-16,Pazardzhik,1001,17.0
2082,2020-10-17,Pazardzhik,1024,23.0
2083,2020-10-18,Pazardzhik,1042,18.0
2084,2020-10-19,Pazardzhik,1047,5.0
2085,2020-10-20,Pazardzhik,1061,14.0
2086,2020-10-21,Pazardzhik,1078,17.0
2087,2020-10-22,Pazardzhik,1122,44.0
2088,2020-10-23,Pazardzhik,1147,25.0
2089,2020-10-24,Pazardzhik,1177,30.0
2090,2020-10-25,Pazardzhik,1203,26.0
2091,2020-10-26,Pazardzhik,1214,11.0
2092,2020-10-27,Pazardzhik,1254,40.0
2093,2020-10-28,Pazardzhik,1280,26.0
2094,2020-10-29,Pazardzhik,1316,36.0
2095,2020-10-30,Pazardzhik,1367,51.0
2096,2020-10-31,Pazardzhik,1426,59.0
2097,2020-11-01,Pazardzhik,1461,35.0
2098,2020-11-02,Pazardzhik,1483,22.0
2099,2020-11-03,Pazardzhik,1520,37.0
2100,2020-11-04,Pazardzhik,1569,49.0
2101,2020-11-05,Pazardzhik,1640,71.0
2102,2020-11-06,Pazardzhik,1698,58.0
2103,2020-11-07,Pazardzhik,1763,65.0
2104,2020-11-08,Pazardzhik,1823,60.0
2105,2020-11-09,Pazardzhik,1843,20.0
2106,2020-11-10,Pazardzhik,1924,81.0
2107,2020-11-11,Pazardzhik,2030,106.0
2108,2020-11-12,Pazardzhik,2115,85.0
2109,2020-11-13,Pazardzhik,2223,108.0
2110,2020-11-14,Pazardzhik,2302,79.0
2111,2020-11-15,Pazardzhik,2395,93.0
2112,2020-11-16,Pazardzhik,2436,41.0
2113,2020-11-17,Pazardzhik,2509,73.0
2114,2020-11-18,Pazardzhik,2626,117.0
2115,2020-11-19,Pazardzhik,2733,107.0
2116,2020-11-20,Pazardzhik,2829,96.0
2117,2020-11-21,Pazardzhik,2908,79.0
2118,2020-11-22,Pazardzhik,2985,77.0
2119,2020-11-23,Pazardzhik,3034,49.0
2120,2020-11-24,Pazardzhik,3114,80.0
2121,2020-11-25,Pazardzhik,3199,85.0
2122,2020-11-26,Pazardzhik,3287,88.0
2123,2020-11-27,Pazardzhik,3385,98.0
2124,2020-11-28,Pazardzhik,3460,75.0
2125,2020-11-29,Pazardzhik,3538,78.0
2126,2020-11-30,Pazardzhik,3577,39.0
2127,2020-12-01,Pazardzhik,3644,67.0
2128,2020-12-02,Pazardzhik,3714,70.0
2129,2020-12-03,Pazardzhik,3820,106.0
2130,2020-12-04,Pazardzhik,3938,118.0
2131,2020-12-05,Pazardzhik,4037,99.0
2132,2020-12-06,Pazardzhik,4123,86.0
2133,2020-12-07,Pazardzhik,4128,5.0
2134,2020-12-08,Pazardzhik,4220,92.0
2135,2020-12-09,Pazardzhik,4331,111.0
2136,2020-12-10,Pazardzhik,4417,86.0
2137,2020-12-11,Pazardzhik,4472,55.0
2138,2020-12-12,Pazardzhik,4569,97.0
2139,2020-12-13,Pazardzhik,4622,53.0
2140,2020-12-14,Pazardzhik,4630,8.0
2141,2020-12-15,Pazardzhik,4692,62.0
2142,2020-12-16,Pazardzhik,4761,69.0
2143,2020-12-17,Pazardzhik,4818,57.0
2144,2020-12-18,Pazardzhik,4876,58.0
2145,2020-06-07,Plovdiv,99,0.0
2146,2020-06-08,Plovdiv,99,0.0
2147,2020-06-09,Plovdiv,99,0.0
2148,2020-06-10,Plovdiv,100,1.0
2149,2020-06-11,Plovdiv,100,0.0
2150,2020-06-12,Plovdiv,102,2.0
2151,2020-06-13,Plovdiv,105,3.0
2152,2020-06-14,Plovdiv,106,1.0
2153,2020-06-15,Plovdiv,108,2.0
2154,2020-06-16,Plovdiv,109,1.0
2155,2020-06-17,Plovdiv,111,2.0
2156,2020-06-18,Plovdiv,123,12.0
2157,2020-06-19,Plovdiv,131,8.0
2158,2020-06-20,Plovdiv,133,2.0
2159,2020-06-21,Plovdiv,141,8.0
2160,2020-06-22,Plovdiv,142,1.0
2161,2020-06-23,Plovdiv,143,1.0
2162,2020-06-24,Plovdiv,149,6.0
2163,2020-06-25,Plovdiv,150,1.0
2164,2020-06-26,Plovdiv,163,13.0
2165,2020-06-27,Plovdiv,165,2.0
2166,2020-06-28,Plovdiv,181,16.0
2167,2020-06-29,Plovdiv,187,6.0
2168,2020-06-30,Plovdiv,194,7.0
2169,2020-07-01,Plovdiv,201,7.0
2170,2020-07-02,Plovdiv,234,33.0
2171,2020-07-03,Plovdiv,242,8.0
2172,2020-07-04,Plovdiv,264,22.0
2173,2020-07-05,Plovdiv,275,11.0
2174,2020-07-06,Plovdiv,280,5.0
2175,2020-07-07,Plovdiv,293,13.0
2176,2020-07-08,Plovdiv,318,25.0
2177,2020-07-09,Plovdiv,339,21.0
2178,2020-07-10,Plovdiv,381,42.0
2179,2020-07-11,Plovdiv,424,43.0
2180,2020-07-12,Plovdiv,447,23.0
2181,2020-07-13,Plovdiv,455,8.0
2182,2020-07-14,Plovdiv,474,19.0
2183,2020-07-15,Plovdiv,498,24.0
2184,2020-07-16,Plovdiv,519,21.0
2185,2020-07-17,Plovdiv,538,19.0
2186,2020-07-18,Plovdiv,576,38.0
2187,2020-07-19,Plovdiv,590,14.0
2188,2020-07-20,Plovdiv,613,23.0
2189,2020-07-21,Plovdiv,623,10.0
2190,2020-07-22,Plovdiv,673,50.0
2191,2020-07-23,Plovdiv,703,30.0
2192,2020-07-24,Plovdiv,730,27.0
2193,2020-07-25,Plovdiv,769,39.0
2194,2020-07-26,Plovdiv,777,8.0
2195,2020-07-27,Plovdiv,800,23.0
2196,2020-07-28,Plovdiv,816,16.0
2197,2020-07-29,Plovdiv,840,24.0
2198,2020-07-30,Plovdiv,864,24.0
2199,2020-07-31,Plovdiv,877,13.0
2200,2020-08-01,Plovdiv,901,24.0
2201,2020-08-02,Plovdiv,916,15.0
2202,2020-08-03,Plovdiv,924,8.0
2203,2020-08-04,Plovdiv,937,13.0
2204,2020-08-05,Plovdiv,969,32.0
2205,2020-08-06,Plovdiv,1014,45.0
2206,2020-08-07,Plovdiv,1049,35.0
2207,2020-08-08,Plovdiv,1066,17.0
2208,2020-08-09,Plovdiv,1087,21.0
2209,2020-08-10,Plovdiv,1101,14.0
2210,2020-08-11,Plovdiv,1113,12.0
2211,2020-08-12,Plovdiv,1144,31.0
2212,2020-08-13,Plovdiv,1157,13.0
2213,2020-08-14,Plovdiv,1181,24.0
2214,2020-08-15,Plovdiv,1203,22.0
2215,2020-08-16,Plovdiv,1215,12.0
2216,2020-08-17,Plovdiv,1219,4.0
2217,2020-08-18,Plovdiv,1233,14.0
2218,2020-08-19,Plovdiv,1246,13.0
2219,2020-08-20,Plovdiv,1265,19.0
2220,2020-08-21,Plovdiv,1276,11.0
2221,2020-08-22,Plovdiv,1288,12.0
2222,2020-08-23,Plovdiv,1296,8.0
2223,2020-08-24,Plovdiv,1302,6.0
2224,2020-08-25,Plovdiv,1311,9.0
2225,2020-08-26,Plovdiv,1328,17.0
2226,2020-08-27,Plovdiv,1341,13.0
2227,2020-08-28,Plovdiv,1349,8.0
2228,2020-08-29,Plovdiv,1383,34.0
2229,2020-08-30,Plovdiv,1388,5.0
2230,2020-08-31,Plovdiv,1389,1.0
2231,2020-09-01,Plovdiv,1395,6.0
2232,2020-09-02,Plovdiv,1408,13.0
2233,2020-09-03,Plovdiv,1429,21.0
2234,2020-09-04,Plovdiv,1438,9.0
2235,2020-09-05,Plovdiv,1456,18.0
2236,2020-09-06,Plovdiv,1461,5.0
2237,2020-09-07,Plovdiv,1461,0.0
2238,2020-09-08,Plovdiv,1466,5.0
2239,2020-09-09,Plovdiv,1477,11.0
2240,2020-09-10,Plovdiv,1484,7.0
2241,2020-09-11,Plovdiv,1488,4.0
2242,2020-09-12,Plovdiv,1499,11.0
2243,2020-09-13,Plovdiv,1501,2.0
2244,2020-09-14,Plovdiv,1504,3.0
2245,2020-09-15,Plovdiv,1514,10.0
2246,2020-09-16,Plovdiv,1533,19.0
2247,2020-09-17,Plovdiv,1552,19.0
2248,2020-09-18,Plovdiv,1561,9.0
2249,2020-09-19,Plovdiv,1581,20.0
2250,2020-09-20,Plovdiv,1583,2.0
2251,2020-09-21,Plovdiv,1587,4.0
2252,2020-09-22,Plovdiv,1604,17.0
2253,2020-09-23,Plovdiv,1611,7.0
2254,2020-09-24,Plovdiv,1620,9.0
2255,2020-09-25,Plovdiv,1642,22.0
2256,2020-09-26,Plovdiv,1654,12.0
2257,2020-09-27,Plovdiv,1665,11.0
2258,2020-09-28,Plovdiv,1665,0.0
2259,2020-09-29,Plovdiv,1687,22.0
2260,2020-09-30,Plovdiv,1716,29.0
2261,2020-10-01,Plovdiv,1740,24.0
2262,2020-10-02,Plovdiv,1762,22.0
2263,2020-10-03,Plovdiv,1784,22.0
2264,2020-10-04,Plovdiv,1804,20.0
2265,2020-10-05,Plovdiv,1805,1.0
2266,2020-10-06,Plovdiv,1845,40.0
2267,2020-10-07,Plovdiv,1885,40.0
2268,2020-10-08,Plovdiv,1950,65.0
2269,2020-10-09,Plovdiv,2001,51.0
2270,2020-10-10,Plovdiv,2057,56.0
2271,2020-10-11,Plovdiv,2099,42.0
2272,2020-10-12,Plovdiv,2099,0.0
2273,2020-10-13,Plovdiv,2155,56.0
2274,2020-10-14,Plovdiv,2242,87.0
2275,2020-10-15,Plovdiv,2337,95.0
2276,2020-10-16,Plovdiv,2422,85.0
2277,2020-10-17,Plovdiv,2529,107.0
2278,2020-10-18,Plovdiv,2591,62.0
2279,2020-10-19,Plovdiv,2602,11.0
2280,2020-10-20,Plovdiv,2711,109.0
2281,2020-10-21,Plovdiv,2846,135.0
2282,2020-10-22,Plovdiv,2993,147.0
2283,2020-10-23,Plovdiv,3133,140.0
2284,2020-10-24,Plovdiv,3280,147.0
2285,2020-10-25,Plovdiv,3356,76.0
2286,2020-10-26,Plovdiv,3370,14.0
2287,2020-10-27,Plovdiv,3579,209.0
2288,2020-10-28,Plovdiv,3809,230.0
2289,2020-10-29,Plovdiv,4015,206.0
2290,2020-10-30,Plovdiv,4283,268.0
2291,2020-10-31,Plovdiv,4487,204.0
2292,2020-11-01,Plovdiv,4623,136.0
2293,2020-11-02,Plovdiv,4691,68.0
2294,2020-11-03,Plovdiv,4946,255.0
2295,2020-11-04,Plovdiv,5283,337.0
2296,2020-11-05,Plovdiv,5593,310.0
2297,2020-11-06,Plovdiv,5960,367.0
2298,2020-11-07,Plovdiv,6342,382.0
2299,2020-11-08,Plovdiv,6486,144.0
2300,2020-11-09,Plovdiv,6502,16.0
2301,2020-11-10,Plovdiv,6894,392.0
2302,2020-11-11,Plovdiv,7365,471.0
2303,2020-11-12,Plovdiv,7743,378.0
2304,2020-11-13,Plovdiv,8157,414.0
2305,2020-11-14,Plovdiv,8477,320.0
2306,2020-11-15,Plovdiv,8746,269.0
2307,2020-11-16,Plovdiv,8780,34.0
2308,2020-11-17,Plovdiv,9091,311.0
2309,2020-11-18,Plovdiv,9616,525.0
2310,2020-11-19,Plovdiv,10080,464.0
2311,2020-11-20,Plovdiv,10440,360.0
2312,2020-11-21,Plovdiv,10849,409.0
2313,2020-11-22,Plovdiv,11000,151.0
2314,2020-11-23,Plovdiv,11041,41.0
2315,2020-11-24,Plovdiv,11402,361.0
2316,2020-11-25,Plovdiv,11860,458.0
2317,2020-11-26,Plovdiv,12268,408.0
2318,2020-11-27,Plovdiv,12654,386.0
2319,2020-11-28,Plovdiv,12976,322.0
2320,2020-11-29,Plovdiv,13105,129.0
2321,2020-11-30,Plovdiv,13125,20.0
2322,2020-12-01,Plovdiv,13428,303.0
2323,2020-12-02,Plovdiv,13783,355.0
2324,2020-12-03,Plovdiv,14120,337.0
2325,2020-12-04,Plovdiv,14441,321.0
2326,2020-12-05,Plovdiv,14821,380.0
2327,2020-12-06,Plovdiv,14948,127.0
2328,2020-12-07,Plovdiv,14962,14.0
2329,2020-12-08,Plovdiv,15288,326.0
2330,2020-12-09,Plovdiv,15682,394.0
2331,2020-12-10,Plovdiv,16007,325.0
2332,2020-12-11,Plovdiv,16329,322.0
2333,2020-12-12,Plovdiv,16665,336.0
2334,2020-12-13,Plovdiv,16767,102.0
2335,2020-12-14,Plovdiv,16783,16.0
2336,2020-12-15,Plovdiv,17056,273.0
2337,2020-12-16,Plovdiv,17320,264.0
2338,2020-12-17,Plovdiv,17502,182.0
2339,2020-12-18,Plovdiv,17643,141.0
2340,2020-06-07,Pernik,43,1.0
2341,2020-06-08,Pernik,43,0.0
2342,2020-06-09,Pernik,43,0.0
2343,2020-06-10,Pernik,43,0.0
2344,2020-06-11,Pernik,44,1.0
2345,2020-06-12,Pernik,44,0.0
2346,2020-06-13,Pernik,44,0.0
2347,2020-06-14,Pernik,44,0.0
2348,2020-06-15,Pernik,44,0.0
2349,2020-06-16,Pernik,44,0.0
2350,2020-06-17,Pernik,44,0.0
2351,2020-06-18,Pernik,46,2.0
2352,2020-06-19,Pernik,46,0.0
2353,2020-06-20,Pernik,48,2.0
2354,2020-06-21,Pernik,49,1.0
2355,2020-06-22,Pernik,50,1.0
2356,2020-06-23,Pernik,51,1.0
2357,2020-06-24,Pernik,55,4.0
2358,2020-06-25,Pernik,56,1.0
2359,2020-06-26,Pernik,57,1.0
2360,2020-06-27,Pernik,58,1.0
2361,2020-06-28,Pernik,59,1.0
2362,2020-06-29,Pernik,59,0.0
2363,2020-06-30,Pernik,59,0.0
2364,2020-07-01,Pernik,61,2.0
2365,2020-07-02,Pernik,62,1.0
2366,2020-07-03,Pernik,63,1.0
2367,2020-07-04,Pernik,63,0.0
2368,2020-07-05,Pernik,63,0.0
2369,2020-07-06,Pernik,63,0.0
2370,2020-07-07,Pernik,64,1.0
2371,2020-07-08,Pernik,65,1.0
2372,2020-07-09,Pernik,66,1.0
2373,2020-07-10,Pernik,75,9.0
2374,2020-07-11,Pernik,78,3.0
2375,2020-07-12,Pernik,80,2.0
2376,2020-07-13,Pernik,81,1.0
2377,2020-07-14,Pernik,81,0.0
2378,2020-07-15,Pernik,84,3.0
2379,2020-07-16,Pernik,88,4.0
2380,2020-07-17,Pernik,90,2.0
2381,2020-07-18,Pernik,94,4.0
2382,2020-07-19,Pernik,95,1.0
2383,2020-07-20,Pernik,95,0.0
2384,2020-07-21,Pernik,96,1.0
2385,2020-07-22,Pernik,102,6.0
2386,2020-07-23,Pernik,106,4.0
2387,2020-07-24,Pernik,108,2.0
2388,2020-07-25,Pernik,111,3.0
2389,2020-07-26,Pernik,113,2.0
2390,2020-07-27,Pernik,114,1.0
2391,2020-07-28,Pernik,117,3.0
2392,2020-07-29,Pernik,126,9.0
2393,2020-07-30,Pernik,129,3.0
2394,2020-07-31,Pernik,134,5.0
2395,2020-08-01,Pernik,139,5.0
2396,2020-08-02,Pernik,143,4.0
2397,2020-08-03,Pernik,143,0.0
2398,2020-08-04,Pernik,143,0.0
2399,2020-08-05,Pernik,156,13.0
2400,2020-08-06,Pernik,156,0.0
2401,2020-08-07,Pernik,160,4.0
2402,2020-08-08,Pernik,163,3.0
2403,2020-08-09,Pernik,164,1.0
2404,2020-08-10,Pernik,164,0.0
2405,2020-08-11,Pernik,165,1.0
2406,2020-08-12,Pernik,169,4.0
2407,2020-08-13,Pernik,170,1.0
2408,2020-08-14,Pernik,171,1.0
2409,2020-08-15,Pernik,173,2.0
2410,2020-08-16,Pernik,175,2.0
2411,2020-08-17,Pernik,175,0.0
2412,2020-08-18,Pernik,176,1.0
2413,2020-08-19,Pernik,177,1.0
2414,2020-08-20,Pernik,177,0.0
2415,2020-08-21,Pernik,180,3.0
2416,2020-08-22,Pernik,183,3.0
2417,2020-08-23,Pernik,184,1.0
2418,2020-08-24,Pernik,189,5.0
2419,2020-08-25,Pernik,189,0.0
2420,2020-08-26,Pernik,190,1.0
2421,2020-08-27,Pernik,191,1.0
2422,2020-08-28,Pernik,192,1.0
2423,2020-08-29,Pernik,194,2.0
2424,2020-08-30,Pernik,194,0.0
2425,2020-08-31,Pernik,194,0.0
2426,2020-09-01,Pernik,194,0.0
2427,2020-09-02,Pernik,196,2.0
2428,2020-09-03,Pernik,198,2.0
2429,2020-09-04,Pernik,200,2.0
2430,2020-09-05,Pernik,200,0.0
2431,2020-09-06,Pernik,200,0.0
2432,2020-09-07,Pernik,200,0.0
2433,2020-09-08,Pernik,200,0.0
2434,2020-09-09,Pernik,200,0.0
2435,2020-09-10,Pernik,202,2.0
2436,2020-09-11,Pernik,204,2.0
2437,2020-09-12,Pernik,205,1.0
2438,2020-09-13,Pernik,207,2.0
2439,2020-09-14,Pernik,207,0.0
2440,2020-09-15,Pernik,207,0.0
2441,2020-09-16,Pernik,209,2.0
2442,2020-09-17,Pernik,211,2.0
2443,2020-09-18,Pernik,212,1.0
2444,2020-09-19,Pernik,213,1.0
2445,2020-09-20,Pernik,214,1.0
2446,2020-09-21,Pernik,214,0.0
2447,2020-09-22,Pernik,215,1.0
2448,2020-09-23,Pernik,215,0.0
2449,2020-09-24,Pernik,219,4.0
2450,2020-09-25,Pernik,222,3.0
2451,2020-09-26,Pernik,222,0.0
2452,2020-09-27,Pernik,228,6.0
2453,2020-09-28,Pernik,228,0.0
2454,2020-09-29,Pernik,228,0.0
2455,2020-09-30,Pernik,234,6.0
2456,2020-10-01,Pernik,234,0.0
2457,2020-10-02,Pernik,236,2.0
2458,2020-10-03,Pernik,236,0.0
2459,2020-10-04,Pernik,237,1.0
2460,2020-10-05,Pernik,242,5.0
2461,2020-10-06,Pernik,250,8.0
2462,2020-10-07,Pernik,256,6.0
2463,2020-10-08,Pernik,264,8.0
2464,2020-10-09,Pernik,269,5.0
2465,2020-10-10,Pernik,278,9.0
2466,2020-10-11,Pernik,282,4.0
2467,2020-10-12,Pernik,285,3.0
2468,2020-10-13,Pernik,288,3.0
2469,2020-10-14,Pernik,297,9.0
2470,2020-10-15,Pernik,303,6.0
2471,2020-10-16,Pernik,310,7.0
2472,2020-10-17,Pernik,327,17.0
2473,2020-10-18,Pernik,334,7.0
2474,2020-10-19,Pernik,343,9.0
2475,2020-10-20,Pernik,355,12.0
2476,2020-10-21,Pernik,374,19.0
2477,2020-10-22,Pernik,396,22.0
2478,2020-10-23,Pernik,431,35.0
2479,2020-10-24,Pernik,452,21.0
2480,2020-10-25,Pernik,480,28.0
2481,2020-10-26,Pernik,486,6.0
2482,2020-10-27,Pernik,532,46.0
2483,2020-10-28,Pernik,557,25.0
2484,2020-10-29,Pernik,623,66.0
2485,2020-10-30,Pernik,668,45.0
2486,2020-10-31,Pernik,722,54.0
2487,2020-11-01,Pernik,751,29.0
2488,2020-11-02,Pernik,790,39.0
2489,2020-11-03,Pernik,850,60.0
2490,2020-11-04,Pernik,930,80.0
2491,2020-11-05,Pernik,995,65.0
2492,2020-11-06,Pernik,1093,98.0
2493,2020-11-07,Pernik,1183,90.0
2494,2020-11-08,Pernik,1214,31.0
2495,2020-11-09,Pernik,1225,11.0
2496,2020-11-10,Pernik,1302,77.0
2497,2020-11-11,Pernik,1394,92.0
2498,2020-11-12,Pernik,1499,105.0
2499,2020-11-13,Pernik,1583,84.0
2500,2020-11-14,Pernik,1647,64.0
2501,2020-11-15,Pernik,1678,31.0
2502,2020-11-16,Pernik,1694,16.0
2503,2020-11-17,Pernik,1760,66.0
2504,2020-11-18,Pernik,1861,101.0
2505,2020-11-19,Pernik,1928,67.0
2506,2020-11-20,Pernik,2009,81.0
2507,2020-11-21,Pernik,2089,80.0
2508,2020-11-22,Pernik,2123,34.0
2509,2020-11-23,Pernik,2130,7.0
2510,2020-11-24,Pernik,2197,67.0
2511,2020-11-25,Pernik,2305,108.0
2512,2020-11-26,Pernik,2377,72.0
2513,2020-11-27,Pernik,2432,55.0
2514,2020-11-28,Pernik,2498,66.0
2515,2020-11-29,Pernik,2536,38.0
2516,2020-11-30,Pernik,2541,5.0
2517,2020-12-01,Pernik,2592,51.0
2518,2020-12-02,Pernik,2670,78.0
2519,2020-12-03,Pernik,2725,55.0
2520,2020-12-04,Pernik,2772,47.0
2521,2020-12-05,Pernik,2839,67.0
2522,2020-12-06,Pernik,2883,44.0
2523,2020-12-07,Pernik,2883,0.0
2524,2020-12-08,Pernik,2917,34.0
2525,2020-12-09,Pernik,2996,79.0
2526,2020-12-10,Pernik,3048,52.0
2527,2020-12-11,Pernik,3102,54.0
2528,2020-12-12,Pernik,3189,87.0
2529,2020-12-13,Pernik,3227,38.0
2530,2020-12-14,Pernik,3234,7.0
2531,2020-12-15,Pernik,3264,30.0
2532,2020-12-16,Pernik,3322,58.0
2533,2020-12-17,Pernik,3375,53.0
2534,2020-12-18,Pernik,3404,29.0
2535,2020-06-07,Pleven,221,0.0
2536,2020-06-08,Pleven,221,0.0
2537,2020-06-09,Pleven,222,1.0
2538,2020-06-10,Pleven,226,4.0
2539,2020-06-11,Pleven,230,4.0
2540,2020-06-12,Pleven,234,4.0
2541,2020-06-13,Pleven,237,3.0
2542,2020-06-14,Pleven,249,12.0
2543,2020-06-15,Pleven,249,0.0
2544,2020-06-16,Pleven,256,7.0
2545,2020-06-17,Pleven,261,5.0
2546,2020-06-18,Pleven,268,7.0
2547,2020-06-19,Pleven,273,5.0
2548,2020-06-20,Pleven,273,0.0
2549,2020-06-21,Pleven,275,2.0
2550,2020-06-22,Pleven,275,0.0
2551,2020-06-23,Pleven,275,0.0
2552,2020-06-24,Pleven,277,2.0
2553,2020-06-25,Pleven,278,1.0
2554,2020-06-26,Pleven,283,5.0
2555,2020-06-27,Pleven,284,1.0
2556,2020-06-28,Pleven,285,1.0
2557,2020-06-29,Pleven,285,0.0
2558,2020-06-30,Pleven,288,3.0
2559,2020-07-01,Pleven,288,0.0
2560,2020-07-02,Pleven,290,2.0
2561,2020-07-03,Pleven,292,2.0
2562,2020-07-04,Pleven,296,4.0
2563,2020-07-05,Pleven,304,8.0
2564,2020-07-06,Pleven,304,0.0
2565,2020-07-07,Pleven,304,0.0
2566,2020-07-08,Pleven,313,9.0
2567,2020-07-09,Pleven,325,12.0
2568,2020-07-10,Pleven,329,4.0
2569,2020-07-11,Pleven,344,15.0
2570,2020-07-12,Pleven,348,4.0
2571,2020-07-13,Pleven,348,0.0
2572,2020-07-14,Pleven,349,1.0
2573,2020-07-15,Pleven,351,2.0
2574,2020-07-16,Pleven,353,2.0
2575,2020-07-17,Pleven,357,4.0
2576,2020-07-18,Pleven,361,4.0
2577,2020-07-19,Pleven,366,5.0
2578,2020-07-20,Pleven,366,0.0
2579,2020-07-21,Pleven,367,1.0
2580,2020-07-22,Pleven,370,3.0
2581,2020-07-23,Pleven,370,0.0
2582,2020-07-24,Pleven,370,0.0
2583,2020-07-25,Pleven,370,0.0
2584,2020-07-26,Pleven,371,1.0
2585,2020-07-27,Pleven,371,0.0
2586,2020-07-28,Pleven,374,3.0
2587,2020-07-29,Pleven,379,5.0
2588,2020-07-30,Pleven,379,0.0
2589,2020-07-31,Pleven,383,4.0
2590,2020-08-01,Pleven,385,2.0
2591,2020-08-02,Pleven,390,5.0
2592,2020-08-03,Pleven,392,2.0
2593,2020-08-04,Pleven,394,2.0
2594,2020-08-05,Pleven,400,6.0
2595,2020-08-06,Pleven,406,6.0
2596,2020-08-07,Pleven,416,10.0
2597,2020-08-08,Pleven,422,6.0
2598,2020-08-09,Pleven,426,4.0
2599,2020-08-10,Pleven,426,0.0
2600,2020-08-11,Pleven,426,0.0
2601,2020-08-12,Pleven,431,5.0
2602,2020-08-13,Pleven,431,0.0
2603,2020-08-14,Pleven,438,7.0
2604,2020-08-15,Pleven,439,1.0
2605,2020-08-16,Pleven,447,8.0
2606,2020-08-17,Pleven,447,0.0
2607,2020-08-18,Pleven,447,0.0
2608,2020-08-19,Pleven,448,1.0
2609,2020-08-20,Pleven,451,3.0
2610,2020-08-21,Pleven,452,1.0
2611,2020-08-22,Pleven,455,3.0
2612,2020-08-23,Pleven,455,0.0
2613,2020-08-24,Pleven,455,0.0
2614,2020-08-25,Pleven,456,1.0
2615,2020-08-26,Pleven,462,6.0
2616,2020-08-27,Pleven,464,2.0
2617,2020-08-28,Pleven,464,0.0
2618,2020-08-29,Pleven,468,4.0
2619,2020-08-30,Pleven,468,0.0
2620,2020-08-31,Pleven,468,0.0
2621,2020-09-01,Pleven,468,0.0
2622,2020-09-02,Pleven,468,0.0
2623,2020-09-03,Pleven,469,1.0
2624,2020-09-04,Pleven,469,0.0
2625,2020-09-05,Pleven,469,0.0
2626,2020-09-06,Pleven,469,0.0
2627,2020-09-07,Pleven,469,0.0
2628,2020-09-08,Pleven,469,0.0
2629,2020-09-09,Pleven,469,0.0
2630,2020-09-10,Pleven,470,1.0
2631,2020-09-11,Pleven,471,1.0
2632,2020-09-12,Pleven,471,0.0
2633,2020-09-13,Pleven,471,0.0
2634,2020-09-14,Pleven,471,0.0
2635,2020-09-15,Pleven,473,2.0
2636,2020-09-16,Pleven,476,3.0
2637,2020-09-17,Pleven,480,4.0
2638,2020-09-18,Pleven,484,4.0
2639,2020-09-19,Pleven,488,4.0
2640,2020-09-20,Pleven,490,2.0
2641,2020-09-21,Pleven,490,0.0
2642,2020-09-22,Pleven,491,1.0
2643,2020-09-23,Pleven,492,1.0
2644,2020-09-24,Pleven,492,0.0
2645,2020-09-25,Pleven,492,0.0
2646,2020-09-26,Pleven,495,3.0
2647,2020-09-27,Pleven,496,1.0
2648,2020-09-28,Pleven,496,0.0
2649,2020-09-29,Pleven,496,0.0
2650,2020-09-30,Pleven,500,4.0
2651,2020-10-01,Pleven,500,0.0
