province,date,Estimated,Low_90,High_90
Blagoevgrad,2022-01-26,0.73,0.42,1.05
Burgas,2020-09-03,3.0,1.01,6.99
Burgas,2020-09-04,2.35,0.92,4.45
Burgas,2020-09-05,2.09,0.87,3.79
Burgas,2020-09-06,2.04,0.88,3.53
Burgas,2020-09-07,1.81,0.79,3.14
Burgas,2020-09-08,1.81,0.8300000000000001,3.0700000000000003
Burgas,2020-09-09,1.73,0.79,2.89
Burgas,2020-09-10,1.61,0.73,2.7
Burgas,2020-09-11,1.57,0.73,2.63
Burgas,2020-09-12,1.58,0.73,2.58
Burgas,2020-09-13,1.54,0.72,2.51
Burgas,2020-09-14,1.51,0.72,2.46
Burgas,2020-09-15,1.48,0.68,2.37
Burgas,2020-09-16,1.45,0.67,2.32
Burgas,2020-09-17,1.39,0.64,2.25
Burgas,2020-09-18,1.37,0.65,2.24
Burgas,2020-09-19,1.36,0.62,2.18
Burgas,2020-09-20,1.34,0.61,2.15
Burgas,2020-09-21,1.36,0.65,2.18
Burgas,2020-09-22,1.41,0.7000000000000001,2.22
Burgas,2020-09-23,1.42,0.7000000000000001,2.19
Burgas,2020-09-24,1.42,0.73,2.2
Burgas,2020-09-25,1.51,0.8300000000000001,2.28
Burgas,2020-09-26,1.53,0.85,2.26
Burgas,2020-09-27,1.51,0.84,2.21
Burgas,2020-09-28,1.52,0.89,2.23
Burgas,2020-09-29,1.5,0.87,2.17
Burgas,2020-09-30,1.45,0.84,2.11
Burgas,2020-10-01,1.39,0.79,2.03
Burgas,2020-10-02,1.33,0.75,1.97
Burgas,2020-10-03,1.31,0.72,1.92
Burgas,2020-10-04,1.24,0.67,1.86
Burgas,2020-10-05,1.25,0.67,1.85
Burgas,2020-10-06,1.27,0.6900000000000001,1.86
Burgas,2020-10-07,1.26,0.6900000000000001,1.85
Burgas,2020-10-08,1.24,0.68,1.83
Burgas,2020-10-09,1.27,0.7000000000000001,1.84
Burgas,2020-10-10,1.27,0.72,1.85
Burgas,2020-10-11,1.27,0.73,1.85
Burgas,2020-10-12,1.29,0.76,1.87
Burgas,2020-10-13,1.32,0.77,1.86
Burgas,2020-10-14,1.34,0.8300000000000001,1.91
Burgas,2020-10-15,1.33,0.8200000000000001,1.88
Burgas,2020-10-16,1.37,0.85,1.89
Burgas,2020-10-17,1.41,0.9,1.92
Burgas,2020-10-18,1.4,0.91,1.91
Burgas,2020-10-19,1.39,0.91,1.89
Burgas,2020-10-20,1.39,0.9,1.86
Burgas,2020-10-21,1.34,0.89,1.84
Burgas,2020-10-22,1.3,0.8300000000000001,1.76
Burgas,2020-10-23,1.29,0.84,1.76
Burgas,2020-10-24,1.31,0.87,1.78
Burgas,2020-10-25,1.3,0.87,1.77
Burgas,2020-10-26,1.34,0.91,1.8
Burgas,2020-10-27,1.37,0.94,1.81
Burgas,2020-10-28,1.41,1.01,1.87
Burgas,2020-10-29,1.39,0.99,1.83
Burgas,2020-10-30,1.37,0.98,1.81
Burgas,2020-10-31,1.36,0.97,1.78
Burgas,2020-11-01,1.34,0.96,1.76
Burgas,2020-11-02,1.4,1.03,1.82
Burgas,2020-11-03,1.4,1.03,1.8
Burgas,2020-11-04,1.43,1.08,1.84
Burgas,2020-11-05,1.41,1.06,1.8
Burgas,2020-11-06,1.4,1.06,1.79
Burgas,2020-11-07,1.4,1.05,1.76
Burgas,2020-11-08,1.42,1.08,1.78
Burgas,2020-11-09,1.39,1.06,1.75
Burgas,2020-11-10,1.42,1.1,1.78
Burgas,2020-11-11,1.38,1.05,1.71
Burgas,2020-11-12,1.38,1.06,1.71
Burgas,2020-11-13,1.36,1.04,1.68
Burgas,2020-11-14,1.37,1.06,1.69
Burgas,2020-11-15,1.32,1.03,1.66
Burgas,2020-11-16,1.3,1.01,1.63
Burgas,2020-11-17,1.25,0.95,1.56
Burgas,2020-11-18,1.25,0.96,1.57
Burgas,2020-11-19,1.2,0.91,1.52
Burgas,2020-11-20,1.15,0.86,1.46
Burgas,2020-11-21,1.16,0.87,1.47
Burgas,2020-11-22,1.14,0.85,1.45
Burgas,2020-11-23,1.12,0.84,1.44
Burgas,2020-11-24,1.13,0.85,1.45
Burgas,2020-11-25,1.12,0.84,1.44
Burgas,2020-11-26,1.11,0.81,1.4
Burgas,2020-11-27,1.09,0.79,1.38
Burgas,2020-11-28,1.1,0.81,1.4
Burgas,2020-11-29,1.12,0.8300000000000001,1.42
Burgas,2020-11-30,1.13,0.85,1.44
Burgas,2020-12-01,1.17,0.87,1.45
Burgas,2020-12-02,1.17,0.9,1.48
Burgas,2020-12-03,1.17,0.88,1.45
Burgas,2020-12-04,1.13,0.85,1.42
Burgas,2020-12-05,1.15,0.88,1.45
Burgas,2020-12-06,1.1,0.84,1.41
Burgas,2020-12-07,1.09,0.81,1.37
Burgas,2020-12-08,1.11,0.8300000000000001,1.39
Burgas,2020-12-09,1.06,0.79,1.35
Burgas,2020-12-10,1.03,0.76,1.32
Burgas,2020-12-11,1.0,0.72,1.28
Burgas,2020-12-12,0.98,0.72,1.29
Burgas,2020-12-13,0.92,0.65,1.22
Burgas,2020-12-14,0.8200000000000001,0.53,1.1
Burgas,2020-12-15,0.79,0.5,1.08
Burgas,2020-12-16,0.72,0.44,1.03
Burgas,2020-12-17,0.67,0.37,0.97
Burgas,2020-12-18,0.68,0.39,1.01
Burgas,2020-12-19,0.68,0.39,1.02
Burgas,2020-12-20,0.65,0.35,0.99
Burgas,2020-12-21,0.6,0.29,0.94
Burgas,2020-12-22,0.5700000000000001,0.25,0.91
Burgas,2020-12-23,0.53,0.2,0.87
Burgas,2020-12-24,0.51,0.18,0.87
Burgas,2020-12-25,0.48,0.14,0.84
Burgas,2020-12-26,0.48,0.13,0.84
Burgas,2020-12-27,0.47,0.11,0.8300000000000001
Burgas,2020-12-28,0.46,0.1,0.8300000000000001
Burgas,2020-12-29,0.5,0.13,0.89
Burgas,2020-12-30,0.53,0.16,0.94
Burgas,2020-12-31,0.56,0.17,0.96
Burgas,2021-01-01,0.58,0.17,0.97
Burgas,2021-01-02,0.66,0.27,1.09
Burgas,2021-01-03,0.7000000000000001,0.3,1.12
Burgas,2021-01-04,0.75,0.35,1.17
Burgas,2021-01-05,0.78,0.38,1.2
Burgas,2021-01-06,0.8200000000000001,0.43,1.25
Burgas,2021-01-07,0.84,0.46,1.28
Burgas,2021-01-08,0.84,0.44,1.25
Burgas,2021-01-09,0.8300000000000001,0.43,1.24
Burgas,2021-01-10,0.78,0.38,1.19
Burgas,2021-01-11,0.71,0.32,1.14
Burgas,2021-01-12,0.73,0.34,1.17
Burgas,2021-01-13,0.71,0.32,1.16
Burgas,2021-01-14,0.71,0.3,1.14
Burgas,2021-01-15,0.71,0.3,1.15
Burgas,2021-01-16,0.75,0.34,1.2
Burgas,2021-01-17,0.75,0.35,1.22
Burgas,2021-01-18,0.75,0.32,1.19
Burgas,2021-01-19,0.76,0.34,1.22
Burgas,2021-01-20,0.77,0.34,1.22
Burgas,2021-01-21,0.75,0.33,1.22
Burgas,2021-01-22,0.78,0.33,1.22
Burgas,2021-01-23,0.8200000000000001,0.4,1.3
Burgas,2021-01-24,0.85,0.42,1.32
Burgas,2021-01-25,0.84,0.41,1.31
Burgas,2021-01-26,0.88,0.45,1.35
Burgas,2021-01-27,0.9,0.47,1.37
Burgas,2021-01-28,0.89,0.47,1.37
Burgas,2021-01-29,0.93,0.51,1.41
Burgas,2021-01-30,0.98,0.54,1.43
Burgas,2021-01-31,1.01,0.59,1.48
Burgas,2021-02-01,1.05,0.62,1.5
Burgas,2021-02-02,1.12,0.6900000000000001,1.56
Burgas,2021-02-03,1.16,0.75,1.61
Burgas,2021-02-04,1.15,0.75,1.6
Burgas,2021-02-05,1.19,0.77,1.6
Burgas,2021-02-06,1.22,0.8200000000000001,1.64
Burgas,2021-02-07,1.16,0.77,1.58
Burgas,2021-02-08,1.16,0.78,1.58
Burgas,2021-02-09,1.16,0.77,1.56
Burgas,2021-02-10,1.15,0.78,1.57
Burgas,2021-02-11,1.1,0.72,1.5
Burgas,2021-02-12,1.07,0.7000000000000001,1.48
Burgas,2021-02-13,1.1,0.74,1.52
Burgas,2021-02-14,1.1,0.72,1.49
Burgas,2021-02-15,1.08,0.72,1.49
Burgas,2021-02-16,1.18,0.79,1.55
Burgas,2021-02-17,1.17,0.81,1.57
Burgas,2021-02-18,1.16,0.8,1.55
Burgas,2021-02-19,1.2,0.8300000000000001,1.57
Burgas,2021-02-20,1.24,0.89,1.63
Burgas,2021-02-21,1.23,0.89,1.62
Burgas,2021-02-22,1.24,0.9,1.62
Burgas,2021-02-23,1.21,0.87,1.58
Burgas,2021-02-24,1.25,0.91,1.61
Burgas,2021-02-25,1.18,0.8300000000000001,1.52
Burgas,2021-02-26,1.24,0.92,1.61
Burgas,2021-02-27,1.22,0.89,1.57
Burgas,2021-02-28,1.2,0.88,1.56
Burgas,2021-03-01,1.16,0.8300000000000001,1.5
Burgas,2021-03-02,1.26,0.95,1.62
Burgas,2021-03-03,1.26,0.95,1.61
Burgas,2021-03-04,1.26,0.95,1.6
Burgas,2021-03-05,1.26,0.96,1.6
Burgas,2021-03-06,1.36,1.05,1.68
Burgas,2021-03-07,1.3,1.0,1.62
Burgas,2021-03-08,1.34,1.05,1.66
Burgas,2021-03-09,1.36,1.07,1.67
Burgas,2021-03-10,1.37,1.09,1.68
Burgas,2021-03-11,1.26,0.97,1.55
Burgas,2021-03-12,1.31,1.03,1.61
Burgas,2021-03-13,1.33,1.06,1.63
Burgas,2021-03-14,1.3,1.03,1.59
Burgas,2021-03-15,1.26,1.0,1.56
Burgas,2021-03-16,1.3,1.04,1.59
Burgas,2021-03-17,1.29,1.02,1.56
Burgas,2021-03-18,1.23,0.98,1.52
Burgas,2021-03-19,1.16,0.89,1.42
Burgas,2021-03-20,1.18,0.91,1.44
Burgas,2021-03-21,1.11,0.85,1.38
Burgas,2021-03-22,1.1,0.84,1.37
Burgas,2021-03-23,1.1,0.84,1.37
Burgas,2021-03-24,1.1,0.84,1.37
Burgas,2021-03-25,1.06,0.81,1.34
Burgas,2021-03-26,1.0,0.75,1.28
Burgas,2021-03-27,1.02,0.76,1.29
Burgas,2021-03-28,1.0,0.73,1.26
Burgas,2021-03-29,0.91,0.66,1.2
Burgas,2021-03-30,0.9,0.64,1.18
Burgas,2021-03-31,0.92,0.66,1.21
Burgas,2021-04-01,0.9,0.64,1.19
Burgas,2021-04-02,0.86,0.59,1.14
Burgas,2021-04-03,0.9,0.64,1.2
Burgas,2021-04-04,0.9,0.63,1.19
Burgas,2021-04-05,0.84,0.56,1.12
Burgas,2021-04-06,0.8300000000000001,0.56,1.13
Burgas,2021-04-07,0.81,0.53,1.1
Burgas,2021-04-08,0.77,0.49,1.07
Burgas,2021-04-09,0.73,0.45,1.04
Burgas,2021-04-10,0.75,0.46,1.05
Burgas,2021-04-11,0.75,0.46,1.06
Burgas,2021-04-12,0.7000000000000001,0.42,1.03
Burgas,2021-04-13,0.7000000000000001,0.41,1.03
Burgas,2021-04-14,0.73,0.42,1.04
Burgas,2021-04-15,0.72,0.42,1.05
Burgas,2021-04-16,0.7000000000000001,0.4,1.04
Burgas,2021-04-17,0.73,0.43,1.08
Burgas,2021-04-18,0.72,0.41,1.06
Burgas,2021-04-19,0.68,0.37,1.03
Burgas,2021-04-20,0.6900000000000001,0.38,1.05
Burgas,2021-04-21,0.72,0.38,1.05
Burgas,2021-04-22,0.73,0.4,1.08
Burgas,2021-04-23,0.71,0.39,1.08
Burgas,2021-04-24,0.75,0.41,1.1
Burgas,2021-04-25,0.75,0.42,1.12
Burgas,2021-04-26,0.72,0.37,1.07
Burgas,2021-04-27,0.72,0.38,1.09
Burgas,2021-04-28,0.72,0.38,1.1
Burgas,2021-04-29,0.7000000000000001,0.34,1.06
Burgas,2021-04-30,0.68,0.32,1.05
Burgas,2021-05-01,0.67,0.31,1.05
Burgas,2021-05-02,0.65,0.29,1.04
Burgas,2021-05-03,0.62,0.25,1.01
Burgas,2021-05-04,0.61,0.23,1.0
Burgas,2021-05-05,0.63,0.26,1.05
Burgas,2021-05-06,0.64,0.26,1.06
Burgas,2021-05-07,0.66,0.28,1.09
Burgas,2021-05-08,0.68,0.29,1.11
Burgas,2021-05-09,0.68,0.26,1.08
Burgas,2021-05-10,0.67,0.27,1.1
Burgas,2021-05-11,0.66,0.26,1.1
Burgas,2021-05-12,0.64,0.23,1.08
Burgas,2021-05-13,0.66,0.24,1.1
Burgas,2021-05-14,0.64,0.22,1.09
Burgas,2021-05-15,0.64,0.22,1.1
Burgas,2021-05-16,0.64,0.21,1.1
Burgas,2021-05-17,0.61,0.17,1.06
Burgas,2021-05-18,0.6,0.16,1.06
Burgas,2021-05-19,0.6,0.15,1.06
Burgas,2021-05-20,0.59,0.12,1.03
Burgas,2021-05-21,0.59,0.12,1.04
Burgas,2021-05-22,0.5700000000000001,0.09,1.01
Burgas,2021-05-23,0.5700000000000001,0.1,1.03
Burgas,2021-05-24,0.55,0.08,1.01
Burgas,2021-05-25,0.56,0.08,1.02
Burgas,2021-05-26,0.56,0.06,1.01
Burgas,2021-05-27,0.56,0.08,1.04
Burgas,2021-05-28,0.58,0.08,1.06
Burgas,2021-05-29,0.59,0.07,1.06
Burgas,2021-05-30,0.6,0.06,1.06
Burgas,2021-05-31,0.6,0.09,1.11
Burgas,2021-06-01,0.58,0.04,1.04
Burgas,2021-06-02,0.59,0.08,1.1
Burgas,2021-06-03,0.5700000000000001,0.04,1.05
Burgas,2021-06-04,0.56,0.04,1.05
Burgas,2021-06-05,0.5700000000000001,0.04,1.06
Burgas,2021-06-06,0.55,0.04,1.06
Burgas,2021-06-07,0.54,0.02,1.03
Burgas,2021-06-08,0.54,0.02,1.04
Burgas,2021-06-09,0.52,0.03,1.05
Burgas,2021-06-10,0.52,0.03,1.06
Burgas,2021-06-11,0.52,0.01,1.04
Burgas,2021-06-12,0.52,0.01,1.05
Burgas,2021-06-13,0.53,0.01,1.06
Burgas,2021-06-14,0.53,0.02,1.08
Burgas,2021-06-15,0.53,0.02,1.09
Burgas,2021-06-16,0.56,0.03,1.13
Burgas,2021-06-17,0.56,0.03,1.14
Burgas,2021-06-18,0.54,0.03,1.13
Burgas,2021-06-19,0.54,0.01,1.11
Burgas,2021-06-20,0.54,0.02,1.13
Burgas,2021-06-21,0.54,0.02,1.14
Burgas,2021-06-22,0.55,0.03,1.16
Burgas,2021-06-23,0.55,0.03,1.17
Burgas,2021-06-24,0.55,0.01,1.15
Burgas,2021-06-25,0.55,0.02,1.17
Burgas,2021-06-26,0.56,0.02,1.18
Burgas,2021-06-27,0.56,0.03,1.2
Burgas,2021-06-28,0.56,0.01,1.18
Burgas,2021-06-29,0.5700000000000001,0.02,1.2
Burgas,2021-06-30,0.61,0.02,1.23
Burgas,2021-07-01,0.61,0.03,1.25
Burgas,2021-07-02,0.62,0.04,1.27
Burgas,2021-07-03,0.66,0.04,1.3
Burgas,2021-07-04,0.66,0.03,1.29
Burgas,2021-07-05,0.67,0.04,1.31
Burgas,2021-07-06,0.67,0.02,1.29
Burgas,2021-07-07,0.68,0.04,1.32
Burgas,2021-07-08,0.65,0.03,1.29
Burgas,2021-07-09,0.65,0.04,1.31
Burgas,2021-07-10,0.66,0.03,1.3
Burgas,2021-07-11,0.63,0.02,1.27
Burgas,2021-07-12,0.67,0.02,1.3
Burgas,2021-07-13,0.67,0.04,1.33
Burgas,2021-07-14,0.71,0.05,1.37
Burgas,2021-07-15,0.75,0.06,1.41
Burgas,2021-07-16,0.79,0.09,1.47
Burgas,2021-07-17,0.8300000000000001,0.1,1.5
Burgas,2021-07-18,0.87,0.13,1.55
Burgas,2021-07-19,0.9,0.14,1.57
Burgas,2021-07-20,0.93,0.2,1.64
Burgas,2021-07-21,0.94,0.21,1.64
Burgas,2021-07-22,0.94,0.21,1.63
Burgas,2021-07-23,0.94,0.21,1.62
Burgas,2021-07-24,0.97,0.26,1.67
Burgas,2021-07-25,1.0,0.28,1.68
Burgas,2021-07-26,1.02,0.32,1.71
Burgas,2021-07-27,1.09,0.42,1.8
Burgas,2021-07-28,1.18,0.52,1.87
Burgas,2021-07-29,1.22,0.58,1.9
Burgas,2021-07-30,1.24,0.61,1.89
Burgas,2021-07-31,1.31,0.71,1.96
Burgas,2021-08-01,1.32,0.73,1.94
Burgas,2021-08-02,1.31,0.74,1.92
Burgas,2021-08-03,1.34,0.79,1.94
Burgas,2021-08-04,1.34,0.81,1.93
Burgas,2021-08-05,1.31,0.79,1.88
Burgas,2021-08-06,1.27,0.76,1.83
Burgas,2021-08-07,1.31,0.78,1.82
Burgas,2021-08-08,1.33,0.8200000000000001,1.84
Burgas,2021-08-09,1.35,0.87,1.87
Burgas,2021-08-10,1.41,0.95,1.93
Burgas,2021-08-11,1.46,1.01,1.96
Burgas,2021-08-12,1.45,1.0,1.92
Burgas,2021-08-13,1.45,1.02,1.92
Burgas,2021-08-14,1.48,1.05,1.92
Burgas,2021-08-15,1.49,1.08,1.93
Burgas,2021-08-16,1.47,1.08,1.91
Burgas,2021-08-17,1.47,1.09,1.9
Burgas,2021-08-18,1.48,1.11,1.9
Burgas,2021-08-19,1.43,1.07,1.84
Burgas,2021-08-20,1.38,1.01,1.76
Burgas,2021-08-21,1.41,1.05,1.79
Burgas,2021-08-22,1.4,1.05,1.78
Burgas,2021-08-23,1.38,1.02,1.73
Burgas,2021-08-24,1.37,1.03,1.73
Burgas,2021-08-25,1.37,1.03,1.72
Burgas,2021-08-26,1.32,0.99,1.67
Burgas,2021-08-27,1.26,0.95,1.63
Burgas,2021-08-28,1.26,0.94,1.61
Burgas,2021-08-29,1.23,0.92,1.59
Burgas,2021-08-30,1.17,0.85,1.51
Burgas,2021-08-31,1.14,0.8200000000000001,1.48
Burgas,2021-09-01,1.13,0.81,1.47
Burgas,2021-09-02,1.1,0.78,1.44
Burgas,2021-09-03,1.05,0.72,1.38
Burgas,2021-09-04,1.01,0.68,1.34
Burgas,2021-09-05,0.99,0.67,1.34
Burgas,2021-09-06,0.92,0.59,1.26
Burgas,2021-09-07,0.91,0.59,1.27
Burgas,2021-09-08,0.91,0.59,1.28
Burgas,2021-09-09,0.91,0.58,1.27
Burgas,2021-09-10,0.9,0.5700000000000001,1.27
Burgas,2021-10-29,1.09,0.68,1.53
Burgas,2021-10-30,1.18,0.8200000000000001,1.6
Burgas,2021-10-31,1.17,0.8300000000000001,1.55
Burgas,2021-12-03,1.31,0.76,1.92
Burgas,2021-12-04,1.11,0.6,1.67
Burgas,2021-12-05,1.03,0.55,1.58
Burgas,2021-12-06,1.04,0.54,1.54
Burgas,2021-12-07,1.06,0.58,1.57
Burgas,2021-12-08,1.08,0.59,1.56
Burgas,2021-12-09,1.12,0.64,1.6
Burgas,2021-12-10,1.07,0.6,1.55
Burgas,2021-12-11,0.97,0.51,1.46
Burgas,2021-12-12,0.87,0.42,1.3800000000000001
Burgas,2021-12-13,0.9,0.42,1.3800000000000001
Burgas,2021-12-14,0.93,0.46,1.43
Burgas,2021-12-15,0.97,0.49,1.46
Burgas,2021-12-16,1.01,0.54,1.51
Burgas,2021-12-17,1.0,0.53,1.5
Burgas,2021-12-18,0.92,0.46,1.43
Burgas,2021-12-19,0.89,0.42,1.4000000000000001
Burgas,2021-12-20,0.9,0.42,1.4000000000000001
Burgas,2021-12-21,1.01,0.52,1.5
Burgas,2021-12-22,1.08,0.61,1.59
Burgas,2021-12-23,1.04,0.5700000000000001,1.54
Burgas,2021-12-24,1.05,0.59,1.56
Burgas,2021-12-25,0.99,0.53,1.5
Burgas,2021-12-26,0.8200000000000001,0.35000000000000003,1.32
Burgas,2021-12-27,0.87,0.4,1.3900000000000001
Burgas,2021-12-28,1.31,0.84,1.82
Burgas,2021-12-29,1.71,1.26,2.2
Burgas,2021-12-30,1.87,1.44,2.33
Burgas,2021-12-31,1.75,1.33,2.17
Burgas,2022-01-01,1.53,1.1500000000000001,1.97
Burgas,2022-01-02,1.42,1.03,1.83
Burgas,2022-01-03,1.59,1.21,2.0
Burgas,2022-01-04,1.56,1.2,1.97
Burgas,2022-01-05,1.59,1.24,1.99
Burgas,2022-01-06,1.72,1.36,2.08
Burgas,2022-01-07,1.6,1.27,1.97
Burgas,2022-01-08,1.37,1.04,1.73
Burgas,2022-01-09,1.3900000000000001,1.06,1.74
Burgas,2022-01-10,1.1500000000000001,0.8200000000000001,1.5
Burgas,2022-01-11,1.18,0.85,1.53
Burgas,2022-01-12,1.25,0.9400000000000001,1.62
Burgas,2022-01-13,1.33,1.01,1.68
Burgas,2022-01-14,1.26,0.9500000000000001,1.61
Burgas,2022-01-15,1.12,0.79,1.44
Burgas,2022-01-16,1.11,0.78,1.43
Burgas,2022-01-17,1.22,0.9,1.55
Burgas,2022-01-18,1.28,0.97,1.61
Burgas,2022-01-19,1.43,1.1400000000000001,1.77
Burgas,2022-01-20,1.51,1.22,1.83
Burgas,2022-01-21,1.4000000000000001,1.12,1.72
Burgas,2022-01-22,1.18,0.89,1.48
Burgas,2022-01-23,1.16,0.87,1.46
Burgas,2022-01-24,1.11,0.8300000000000001,1.42
Burgas,2022-01-25,1.1500000000000001,0.87,1.46
Burgas,2022-01-26,1.1500000000000001,0.85,1.43
Dobrich,2021-08-03,3.0,1.01,6.99
Dobrich,2021-08-04,2.71,1.13,4.86
Dobrich,2021-08-05,2.38,1.07,4.04
Dobrich,2021-08-06,2.1,0.99,3.52
Dobrich,2021-08-07,2.01,0.99,3.29
Dobrich,2021-08-08,1.81,0.86,2.93
Dobrich,2021-08-09,1.72,0.8300000000000001,2.77
Dobrich,2021-08-10,1.65,0.8,2.64
Dobrich,2021-08-11,1.55,0.76,2.51
Dobrich,2021-08-12,1.51,0.74,2.43
Dobrich,2021-08-13,1.48,0.73,2.37
Dobrich,2021-08-14,1.52,0.77,2.38
Dobrich,2021-08-15,1.52,0.79,2.36
Dobrich,2021-08-16,1.51,0.8,2.33
Dobrich,2021-08-17,1.54,0.8300000000000001,2.32
Dobrich,2021-08-18,1.53,0.84,2.29
Dobrich,2021-08-19,1.46,0.77,2.17
Dobrich,2021-08-20,1.46,0.79,2.16
Dobrich,2021-08-21,1.47,0.8200000000000001,2.16
Dobrich,2021-08-22,1.44,0.81,2.12
Dobrich,2021-08-23,1.43,0.81,2.09
Dobrich,2021-08-24,1.42,0.8300000000000001,2.09
Dobrich,2021-08-25,1.41,0.8200000000000001,2.05
Dobrich,2021-08-26,1.37,0.8,2.01
Dobrich,2021-08-27,1.36,0.8,1.99
Dobrich,2021-08-28,1.34,0.78,1.95
Dobrich,2021-08-29,1.3,0.74,1.89
Dobrich,2021-08-30,1.27,0.73,1.87
Dobrich,2021-08-31,1.29,0.75,1.88
Dobrich,2021-09-01,1.27,0.71,1.82
Dobrich,2021-09-02,1.26,0.71,1.81
Dobrich,2021-09-03,1.24,0.6900000000000001,1.78
Dobrich,2021-09-04,1.23,0.71,1.8
Dobrich,2021-09-05,1.2,0.68,1.76
Dobrich,2021-09-06,1.19,0.66,1.73
Dobrich,2021-09-07,1.18,0.67,1.74
Dobrich,2021-09-08,1.16,0.63,1.69
Dobrich,2021-09-09,1.13,0.62,1.68
Dobrich,2021-09-10,1.14,0.64,1.7
Dobrich,2021-10-29,1.22,0.65,1.85
Dobrich,2021-10-30,1.19,0.68,1.78
Dobrich,2021-10-31,1.12,0.65,1.67
Dobrich,2021-12-03,1.32,0.61,2.16
Dobrich,2021-12-04,1.09,0.45,1.87
Dobrich,2021-12-05,0.98,0.35000000000000003,1.71
Dobrich,2021-12-06,0.96,0.31,1.6500000000000001
Dobrich,2021-12-07,0.9400000000000001,0.29,1.62
Dobrich,2021-12-08,0.93,0.29,1.62
Dobrich,2021-12-09,0.98,0.34,1.68
Dobrich,2021-12-10,0.96,0.31,1.6400000000000001
Dobrich,2021-12-11,0.89,0.24,1.55
Dobrich,2021-12-12,0.81,0.15,1.43
Dobrich,2021-12-13,0.77,0.12,1.3900000000000001
Dobrich,2021-12-14,0.73,0.11,1.37
Dobrich,2021-12-15,0.6900000000000001,0.07,1.31
Dobrich,2021-12-16,0.71,0.09,1.36
Dobrich,2021-12-17,0.6900000000000001,0.08,1.35
Dobrich,2021-12-18,0.68,0.07,1.34
Dobrich,2021-12-19,0.73,0.08,1.3900000000000001
Dobrich,2021-12-20,0.74,0.09,1.42
Dobrich,2021-12-21,0.8200000000000001,0.1,1.48
Dobrich,2021-12-22,0.8300000000000001,0.1,1.49
Dobrich,2021-12-23,0.81,0.1,1.48
Dobrich,2021-12-24,0.79,0.09,1.46
Dobrich,2021-12-25,0.73,0.07,1.41
Dobrich,2021-12-26,0.67,0.06,1.37
Dobrich,2021-12-27,0.76,0.09,1.47
Dobrich,2021-12-28,0.91,0.18,1.6600000000000001
Dobrich,2021-12-29,1.02,0.26,1.78
Dobrich,2021-12-30,1.08,0.3,1.82
Dobrich,2021-12-31,1.1300000000000001,0.37,1.8800000000000001
Dobrich,2022-01-01,1.05,0.3,1.78
Dobrich,2022-01-02,1.25,0.53,2.0100000000000002
Dobrich,2022-01-03,1.35,0.66,2.1
Dobrich,2022-01-04,1.43,0.75,2.14
Dobrich,2022-01-05,1.56,0.91,2.25
Dobrich,2022-01-06,1.55,0.9400000000000001,2.23
Dobrich,2022-01-07,1.4000000000000001,0.8,2.05
Dobrich,2022-01-08,1.44,0.85,2.07
Dobrich,2022-01-09,1.32,0.74,1.94
Dobrich,2022-01-10,1.26,0.6900000000000001,1.8800000000000001
Dobrich,2022-01-11,1.31,0.73,1.9000000000000001
Dobrich,2022-01-12,1.34,0.78,1.94
Dobrich,2022-01-13,1.34,0.79,1.93
Dobrich,2022-01-14,1.25,0.72,1.85
Dobrich,2022-01-15,1.28,0.75,1.87
Dobrich,2022-01-16,1.36,0.8300000000000001,1.93
Dobrich,2022-01-17,1.52,1.01,2.09
Dobrich,2022-01-18,1.62,1.11,2.15
Dobrich,2022-01-19,1.72,1.23,2.23
Dobrich,2022-01-20,1.72,1.25,2.21
Dobrich,2022-01-21,1.58,1.1300000000000001,2.06
Dobrich,2022-01-22,1.48,1.03,1.94
Dobrich,2022-01-23,1.42,0.99,1.8900000000000001
Dobrich,2022-01-24,1.34,0.92,1.81
Dobrich,2022-01-25,1.3,0.87,1.75
Dobrich,2022-01-26,1.26,0.84,1.72
Gabrovo,2021-08-10,3.0,1.01,6.99
Gabrovo,2021-08-11,2.5500000000000003,1.02,4.71
Gabrovo,2021-08-12,2.2,0.94,3.9
Gabrovo,2021-08-13,2.0,0.88,3.47
Gabrovo,2021-08-14,1.96,0.9,3.3000000000000003
Gabrovo,2021-08-15,1.84,0.87,3.08
Gabrovo,2021-08-16,1.82,0.87,2.96
Gabrovo,2021-08-17,1.79,0.89,2.88
Gabrovo,2021-08-18,1.71,0.86,2.74
Gabrovo,2021-08-19,1.65,0.8200000000000001,2.61
Gabrovo,2021-08-20,1.68,0.88,2.62
Gabrovo,2021-08-21,1.7,0.91,2.59
Gabrovo,2021-08-22,1.67,0.9,2.51
Gabrovo,2021-08-23,1.65,0.91,2.46
Gabrovo,2021-08-24,1.65,0.94,2.44
Gabrovo,2021-08-25,1.62,0.92,2.36
Gabrovo,2021-08-26,1.57,0.89,2.28
Gabrovo,2021-08-27,1.57,0.92,2.27
Gabrovo,2021-08-28,1.57,0.93,2.24
Gabrovo,2021-08-29,1.5,0.89,2.16
Gabrovo,2021-08-30,1.48,0.89,2.13
Gabrovo,2021-08-31,1.45,0.86,2.07
Gabrovo,2021-09-01,1.42,0.86,2.05
Gabrovo,2021-09-02,1.35,0.78,1.94
Gabrovo,2021-09-03,1.31,0.77,1.92
Gabrovo,2021-09-04,1.31,0.75,1.88
Gabrovo,2021-09-05,1.29,0.75,1.87
